,iso3,year,cckp_temp
7642,LCA,2013,1
7643,LCA,2014,1
7644,LCA,2015,1
7645,LCA,2016,1
7646,LCA,2017,1
7647,LCA,2018,1
7648,LCA,2019,1
7649,LCA,2020,1
7650,LIE,1946,1
7651,LIE,1947,1
7652,LIE,1948,1
7653,LIE,1949,1
7654,LIE,1950,1
7655,LIE,1951,1
7656,LIE,1952,1
7657,LIE,1953,1
7658,LIE,1954,1
7659,LIE,1955,1
7660,LIE,1956,1
7661,LIE,1957,1
7662,LIE,1958,1
7663,LIE,1959,1
7664,LIE,1960,1
7665,LIE,1961,1
7666,LIE,1962,1
7667,LIE,1963,1
7668,LIE,1964,1
7669,LIE,1965,1
7670,LIE,1966,1
7671,LIE,1967,1
7672,LIE,1968,1
7673,LIE,1969,1
7674,LIE,1970,1
7675,LIE,1971,1
7676,LIE,1972,1
7677,LIE,1973,1
7678,LIE,1974,1
7679,LIE,1975,1
7680,LIE,1976,1
7681,LIE,1977,1
7682,LIE,1978,1
7683,LIE,1979,1
7684,LIE,1980,1
7685,LIE,1981,1
7686,LIE,1982,1
7687,LIE,1983,1
7688,LIE,1984,1
7689,LIE,1985,1
7690,LIE,1986,1
7691,LIE,1987,1
7692,LIE,1988,1
7693,LIE,1989,1
7694,LIE,1990,1
7695,LIE,1991,1
7696,LIE,1992,1
7697,LIE,1993,1
7698,LIE,1994,1
7699,LIE,1995,1
7700,LIE,1996,1
7701,LIE,1997,1
7702,LIE,1998,1
7703,LIE,1999,1
7704,LIE,2000,1
7705,LIE,2001,1
7706,LIE,2002,1
7707,LIE,2003,1
7708,LIE,2004,1
7709,LIE,2005,1
7710,LIE,2006,1
7711,LIE,2007,1
7712,LIE,2008,1
7713,LIE,2009,1
7714,LIE,2010,1
7715,LIE,2011,1
7716,LIE,2012,1
7717,LIE,2013,1
7718,LIE,2014,1
7719,LIE,2015,1
7720,LIE,2016,1
7721,LIE,2017,1
7722,LIE,2018,1
7723,LIE,2019,1
7724,LIE,2020,1
7725,LKA,1946,0
7726,LKA,1947,0
7727,LKA,1948,1
7728,LKA,1949,1
7729,LKA,1950,1
7730,LKA,1951,1
7731,LKA,1952,1
7732,LKA,1953,1
7733,LKA,1954,1
7734,LKA,1955,1
7735,LKA,1956,1
7736,LKA,1957,1
7737,LKA,1958,1
7738,LKA,1959,1
7739,LKA,1960,1
7740,LKA,1961,1
7741,LKA,1962,1
7742,LKA,1963,1
7743,LKA,1964,1
7744,LKA,1965,1
7745,LKA,1966,1
7746,LKA,1967,1
7747,LKA,1968,1
7748,LKA,1969,1
7749,LKA,1970,1
7750,LKA,1971,1
7751,LKA,1972,1
7752,LKA,1973,1
7753,LKA,1974,1
7754,LKA,1975,1
7755,LKA,1976,1
7756,LKA,1977,1
7757,LKA,1978,1
7758,LKA,1979,1
7759,LKA,1980,1
7760,LKA,1981,1
7761,LKA,1982,1
7762,LKA,1983,1
7763,LKA,1984,1
7764,LKA,1985,1
7765,LKA,1986,1
7766,LKA,1987,1
7767,LKA,1988,1
7768,LKA,1989,1
7769,LKA,1990,1
7770,LKA,1991,1
7771,LKA,1992,1
7772,LKA,1993,1
7773,LKA,1994,1
7774,LKA,1995,1
7775,LKA,1996,1
7776,LKA,1997,1
7777,LKA,1998,1
7778,LKA,1999,1
7779,LKA,2000,1
7780,LKA,2001,1
7781,LKA,2002,1
7782,LKA,2003,1
7783,LKA,2004,1
7784,LKA,2005,1
7785,LKA,2006,1
7786,LKA,2007,1
7787,LKA,2008,1
7788,LKA,2009,1
7789,LKA,2010,1
7790,LKA,2011,1
7791,LKA,2012,1
7792,LKA,2013,1
7793,LKA,2014,1
7794,LKA,2015,1
7795,LKA,2016,1
7796,LKA,2017,1
7797,LKA,2018,1
7798,LKA,2019,1
7799,LKA,2020,1
7800,LSO,1946,0
7801,LSO,1947,0
7802,LSO,1948,0
7803,LSO,1949,0
7804,LSO,1950,0
7805,LSO,1951,0
7806,LSO,1952,0
7807,LSO,1953,0
7808,LSO,1954,0
7809,LSO,1955,0
7810,LSO,1956,0
7811,LSO,1957,0
7812,LSO,1958,0
7813,LSO,1959,0
7814,LSO,1960,0
7815,LSO,1961,0
7816,LSO,1962,0
7817,LSO,1963,0
7818,LSO,1964,0
7819,LSO,1965,0
7820,LSO,1966,0
7821,LSO,1967,1
7822,LSO,1968,1
7823,LSO,1969,1
7824,LSO,1970,1
7825,LSO,1971,1
7826,LSO,1972,1
7827,LSO,1973,1
7828,LSO,1974,1
7829,LSO,1975,1
7830,LSO,1976,1
7831,LSO,1977,1
7832,LSO,1978,1
7833,LSO,1979,1
7834,LSO,1980,1
7835,LSO,1981,1
7836,LSO,1982,1
7837,LSO,1983,1
7838,LSO,1984,1
7839,LSO,1985,1
7840,LSO,1986,1
7841,LSO,1987,1
7842,LSO,1988,1
7843,LSO,1989,1
7844,LSO,1990,1
7845,LSO,1991,1
7846,LSO,1992,1
7847,LSO,1993,1
7848,LSO,1994,1
7849,LSO,1995,1
7850,LSO,1996,1
7851,LSO,1997,1
7852,LSO,1998,1
7853,LSO,1999,1
7854,LSO,2000,1
7855,LSO,2001,1
7856,LSO,2002,1
7857,LSO,2003,1
7858,LSO,2004,1
7859,LSO,2005,1
7860,LSO,2006,1
7861,LSO,2007,1
7862,LSO,2008,1
7863,LSO,2009,1
7864,LSO,2010,1
7865,LSO,2011,1
7866,LSO,2012,1
7867,LSO,2013,1
7868,LSO,2014,1
7869,LSO,2015,1
7870,LSO,2016,1
7871,LSO,2017,1
7872,LSO,2018,1
7873,LSO,2019,1
7874,LSO,2020,1
7875,LTU,1946,0
7876,LTU,1947,0
7877,LTU,1948,0
7878,LTU,1949,0
7879,LTU,1950,0
7880,LTU,1951,0
7881,LTU,1952,0
7882,LTU,1953,0
7883,LTU,1954,0
7884,LTU,1955,0
7885,LTU,1956,0
7886,LTU,1957,0
7887,LTU,1958,0
7888,LTU,1959,0
7889,LTU,1960,0
7890,LTU,1961,0
7891,LTU,1962,0
7892,LTU,1963,0
7893,LTU,1964,0
7894,LTU,1965,0
7895,LTU,1966,0
7896,LTU,1967,0
7897,LTU,1968,0
7898,LTU,1969,0
7899,LTU,1970,0
7900,LTU,1971,0
7901,LTU,1972,0
7902,LTU,1973,0
7903,LTU,1974,0
7904,LTU,1975,0
7905,LTU,1976,0
7906,LTU,1977,0
7907,LTU,1978,0
7908,LTU,1979,0
7909,LTU,1980,0
7910,LTU,1981,0
7911,LTU,1982,0
7912,LTU,1983,0
7913,LTU,1984,0
7914,LTU,1985,0
7915,LTU,1986,0
7916,LTU,1987,0
7917,LTU,1988,0
7918,LTU,1989,0
7919,LTU,1990,0
7920,LTU,1991,0
7921,LTU,1992,1
7922,LTU,1993,1
7923,LTU,1994,1
7924,LTU,1995,1
7925,LTU,1996,1
7926,LTU,1997,1
7927,LTU,1998,1
7928,LTU,1999,1
7929,LTU,2000,1
7930,LTU,2001,1
7931,LTU,2002,1
7932,LTU,2003,1
7933,LTU,2004,1
7934,LTU,2005,1
7935,LTU,2006,1
7936,LTU,2007,1
7937,LTU,2008,1
7938,LTU,2009,1
7939,LTU,2010,1
7940,LTU,2011,1
7941,LTU,2012,1
7942,LTU,2013,1
7943,LTU,2014,1
7944,LTU,2015,1
7945,LTU,2016,1
7946,LTU,2017,1
7947,LTU,2018,1
7948,LTU,2019,1
7949,LTU,2020,1
7950,LUX,1946,1
7951,LUX,1947,1
7952,LUX,1948,1
7953,LUX,1949,1
7954,LUX,1950,1
7955,LUX,1951,1
7956,LUX,1952,1
7957,LUX,1953,1
7958,LUX,1954,1
7959,LUX,1955,1
7960,LUX,1956,1
7961,LUX,1957,1
7962,LUX,1958,1
7963,LUX,1959,1
7964,LUX,1960,1
7965,LUX,1961,1
7966,LUX,1962,1
7967,LUX,1963,1
7968,LUX,1964,1
7969,LUX,1965,1
7970,LUX,1966,1
7971,LUX,1967,1
7972,LUX,1968,1
7973,LUX,1969,1
7974,LUX,1970,1
7975,LUX,1971,1
7976,LUX,1972,1
7977,LUX,1973,1
7978,LUX,1974,1
7979,LUX,1975,1
7980,LUX,1976,1
7981,LUX,1977,1
7982,LUX,1978,1
7983,LUX,1979,1
7984,LUX,1980,1
7985,LUX,1981,1
7986,LUX,1982,1
7987,LUX,1983,1
7988,LUX,1984,1
7989,LUX,1985,1
7990,LUX,1986,1
7991,LUX,1987,1
7992,LUX,1988,1
7993,LUX,1989,1
7994,LUX,1990,1
7995,LUX,1991,1
7996,LUX,1992,1
7997,LUX,1993,1
7998,LUX,1994,1
7999,LUX,1995,1
8000,LUX,1996,1
8001,LUX,1997,1
8002,LUX,1998,1
8003,LUX,1999,1
8004,LUX,2000,1
8005,LUX,2001,1
8006,LUX,2002,1
8007,LUX,2003,1
8008,LUX,2004,1
8009,LUX,2005,1
8010,LUX,2006,1
8011,LUX,2007,1
8012,LUX,2008,1
8013,LUX,2009,1
8014,LUX,2010,1
8015,LUX,2011,1
8016,LUX,2012,1
8017,LUX,2013,1
8018,LUX,2014,1
8019,LUX,2015,1
8020,LUX,2016,1
8021,LUX,2017,1
8022,LUX,2018,1
8023,LUX,2019,1
8024,LUX,2020,1
8025,LVA,1946,0
8026,LVA,1947,0
8027,LVA,1948,0
8028,LVA,1949,0
8029,LVA,1950,0
8030,LVA,1951,0
8031,LVA,1952,0
8032,LVA,1953,0
8033,LVA,1954,0
8034,LVA,1955,0
8035,LVA,1956,0
8036,LVA,1957,0
8037,LVA,1958,0
8038,LVA,1959,0
8039,LVA,1960,0
8040,LVA,1961,0
8041,LVA,1962,0
8042,LVA,1963,0
8043,LVA,1964,0
8044,LVA,1965,0
8045,LVA,1966,0
8046,LVA,1967,0
8047,LVA,1968,0
8048,LVA,1969,0
8049,LVA,1970,0
8050,LVA,1971,0
8051,LVA,1972,0
8052,LVA,1973,0
8053,LVA,1974,0
8054,LVA,1975,0
8055,LVA,1976,0
8056,LVA,1977,0
8057,LVA,1978,0
8058,LVA,1979,0
8059,LVA,1980,0
8060,LVA,1981,0
8061,LVA,1982,0
8062,LVA,1983,0
8063,LVA,1984,0
8064,LVA,1985,0
8065,LVA,1986,0
8066,LVA,1987,0
8067,LVA,1988,0
8068,LVA,1989,0
8069,LVA,1990,0
8070,LVA,1991,0
8071,LVA,1992,1
8072,LVA,1993,1
8073,LVA,1994,1
8074,LVA,1995,1
8075,LVA,1996,1
8076,LVA,1997,1
8077,LVA,1998,1
8078,LVA,1999,1
8079,LVA,2000,1
8080,LVA,2001,1
8081,LVA,2002,1
8082,LVA,2003,1
8083,LVA,2004,1
8084,LVA,2005,1
8085,LVA,2006,1
8086,LVA,2007,1
8087,LVA,2008,1
8088,LVA,2009,1
8089,LVA,2010,1
8090,LVA,2011,1
8091,LVA,2012,1
8092,LVA,2013,1
8093,LVA,2014,1
8094,LVA,2015,1
8095,LVA,2016,1
8096,LVA,2017,1
8097,LVA,2018,1
8098,LVA,2019,1
8099,LVA,2020,1
8100,MAR,1946,0
8101,MAR,1947,0
8102,MAR,1948,0
8103,MAR,1949,0
8104,MAR,1950,0
8105,MAR,1951,0
8106,MAR,1952,0
8107,MAR,1953,0
8108,MAR,1954,0
8109,MAR,1955,0
8110,MAR,1956,1
8111,MAR,1957,1
8112,MAR,1958,1
8113,MAR,1959,1
8114,MAR,1960,1
8115,MAR,1961,1
8116,MAR,1962,1
8117,MAR,1963,1
8118,MAR,1964,1
8119,MAR,1965,1
8120,MAR,1966,1
8121,MAR,1967,1
8122,MAR,1968,1
8123,MAR,1969,1
8124,MAR,1970,1
8125,MAR,1971,1
8126,MAR,1972,1
8127,MAR,1973,1
8128,MAR,1974,1
8129,MAR,1975,1
8130,MAR,1976,1
8131,MAR,1977,1
8132,MAR,1978,1
8133,MAR,1979,1
8134,MAR,1980,1
8135,MAR,1981,1
8136,MAR,1982,1
8137,MAR,1983,1
8138,MAR,1984,1
8139,MAR,1985,1
8140,MAR,1986,1
8141,MAR,1987,1
8142,MAR,1988,1
8143,MAR,1989,1
8144,MAR,1990,1
8145,MAR,1991,1
8146,MAR,1992,1
8147,MAR,1993,1
8148,MAR,1994,1
8149,MAR,1995,1
8150,MAR,1996,1
8151,MAR,1997,1
8152,MAR,1998,1
8153,MAR,1999,1
8154,MAR,2000,1
8155,MAR,2001,1
8156,MAR,2002,1
8157,MAR,2003,1
8158,MAR,2004,1
8159,MAR,2005,1
8160,MAR,2006,1
8161,MAR,2007,1
8162,MAR,2008,1
8163,MAR,2009,1
8164,MAR,2010,1
8165,MAR,2011,1
8166,MAR,2012,1
8167,MAR,2013,1
8168,MAR,2014,1
8169,MAR,2015,1
8170,MAR,2016,1
8171,MAR,2017,1
8172,MAR,2018,1
8173,MAR,2019,1
8174,MAR,2020,1
8175,MCO,1946,1
8176,MCO,1947,1
8177,MCO,1948,1
8178,MCO,1949,1
8179,MCO,1950,1
8180,MCO,1951,1
8181,MCO,1952,1
8182,MCO,1953,1
8183,MCO,1954,1
8184,MCO,1955,1
8185,MCO,1956,1
8186,MCO,1957,1
8187,MCO,1958,1
8188,MCO,1959,1
8189,MCO,1960,1
8190,MCO,1961,1
8191,MCO,1962,1
8192,MCO,1963,1
8193,MCO,1964,1
8194,MCO,1965,1
8195,MCO,1966,1
8196,MCO,1967,1
8197,MCO,1968,1
8198,MCO,1969,1
8199,MCO,1970,1
8200,MCO,1971,1
8201,MCO,1972,1
8202,MCO,1973,1
8203,MCO,1974,1
8204,MCO,1975,1
8205,MCO,1976,1
8206,MCO,1977,1
8207,MCO,1978,1
8208,MCO,1979,1
8209,MCO,1980,1
8210,MCO,1981,1
8211,MCO,1982,1
8212,MCO,1983,1
8213,MCO,1984,1
8214,MCO,1985,1
8215,MCO,1986,1
8216,MCO,1987,1
8217,MCO,1988,1
8218,MCO,1989,1
8219,MCO,1990,1
8220,MCO,1991,1
8221,MCO,1992,1
8222,MCO,1993,1
8223,MCO,1994,1
8224,MCO,1995,1
8225,MCO,1996,1
8226,MCO,1997,1
8227,MCO,1998,1
8228,MCO,1999,1
8229,MCO,2000,1
8230,MCO,2001,1
8231,MCO,2002,1
8232,MCO,2003,1
8233,MCO,2004,1
8234,MCO,2005,1
8235,MCO,2006,1
8236,MCO,2007,1
8237,MCO,2008,1
8238,MCO,2009,1
8239,MCO,2010,1
8240,MCO,2011,1
8241,MCO,2012,1
8242,MCO,2013,1
8243,MCO,2014,1
8244,MCO,2015,1
8245,MCO,2016,1
8246,MCO,2017,1
8247,MCO,2018,1
8248,MCO,2019,1
8249,MCO,2020,1
8250,MDA,1946,0
8251,MDA,1947,0
8252,MDA,1948,0
8253,MDA,1949,0
8254,MDA,1950,0
8255,MDA,1951,0
8256,MDA,1952,0
8257,MDA,1953,0
8258,MDA,1954,0
8259,MDA,1955,0
8260,MDA,1956,0
8261,MDA,1957,0
8262,MDA,1958,0
8263,MDA,1959,0
8264,MDA,1960,0
8265,MDA,1961,0
8266,MDA,1962,0
8267,MDA,1963,0
8268,MDA,1964,0
8269,MDA,1965,0
8270,MDA,1966,0
8271,MDA,1967,0
8272,MDA,1968,0
8273,MDA,1969,0
8274,MDA,1970,0
8275,MDA,1971,0
8276,MDA,1972,0
8277,MDA,1973,0
8278,MDA,1974,0
8279,MDA,1975,0
8280,MDA,1976,0
8281,MDA,1977,0
8282,MDA,1978,0
8283,MDA,1979,0
8284,MDA,1980,0
8285,MDA,1981,0
8286,MDA,1982,0
8287,MDA,1983,0
8288,MDA,1984,0
8289,MDA,1985,0
8290,MDA,1986,0
8291,MDA,1987,0
8292,MDA,1988,0
8293,MDA,1989,0
8294,MDA,1990,0
8295,MDA,1991,0
8296,MDA,1992,1
8297,MDA,1993,1
8298,MDA,1994,1
8299,MDA,1995,1
8300,MDA,1996,1
8301,MDA,1997,1
8302,MDA,1998,1
8303,MDA,1999,1
8304,MDA,2000,1
8305,MDA,2001,1
8306,MDA,2002,1
8307,MDA,2003,1
8308,MDA,2004,1
8309,MDA,2005,1
8310,MDA,2006,1
8311,MDA,2007,1
8312,MDA,2008,1
8313,MDA,2009,1
8314,MDA,2010,1
8315,MDA,2011,1
8316,MDA,2012,1
8317,MDA,2013,1
8318,MDA,2014,1
8319,MDA,2015,1
8320,MDA,2016,1
8321,MDA,2017,1
8322,MDA,2018,1
8323,MDA,2019,1
8324,MDA,2020,1
8325,MDG,1946,0
8326,MDG,1947,0
8327,MDG,1948,0
8328,MDG,1949,0
8329,MDG,1950,0
8330,MDG,1951,0
8331,MDG,1952,0
8332,MDG,1953,0
8333,MDG,1954,0
8334,MDG,1955,0
8335,MDG,1956,0
8336,MDG,1957,0
8337,MDG,1958,0
8338,MDG,1959,0
8339,MDG,1960,1
8340,MDG,1961,1
8341,MDG,1962,1
8342,MDG,1963,1
8343,MDG,1964,1
8344,MDG,1965,1
8345,MDG,1966,1
8346,MDG,1967,1
8347,MDG,1968,1
8348,MDG,1969,1
8349,MDG,1970,1
8350,MDG,1971,1
8351,MDG,1972,1
8352,MDG,1973,1
8353,MDG,1974,1
8354,MDG,1975,1
8355,MDG,1976,1
8356,MDG,1977,1
8357,MDG,1978,1
8358,MDG,1979,1
8359,MDG,1980,1
8360,MDG,1981,1
8361,MDG,1982,1
8362,MDG,1983,1
8363,MDG,1984,1
8364,MDG,1985,1
8365,MDG,1986,1
8366,MDG,1987,1
8367,MDG,1988,1
8368,MDG,1989,1
8369,MDG,1990,1
8370,MDG,1991,1
8371,MDG,1992,1
8372,MDG,1993,1
8373,MDG,1994,1
8374,MDG,1995,1
8375,MDG,1996,1
8376,MDG,1997,1
8377,MDG,1998,1
8378,MDG,1999,1
8379,MDG,2000,1
8380,MDG,2001,1
8381,MDG,2002,1
8382,MDG,2003,1
8383,MDG,2004,1
8384,MDG,2005,1
8385,MDG,2006,1
8386,MDG,2007,1
8387,MDG,2008,1
8388,MDG,2009,1
8389,MDG,2010,1
8390,MDG,2011,1
8391,MDG,2012,1
8392,MDG,2013,1
8393,MDG,2014,1
8394,MDG,2015,1
8395,MDG,2016,1
8396,MDG,2017,1
8397,MDG,2018,1
8398,MDG,2019,1
8399,MDG,2020,1
8400,MDV,1946,0
8401,MDV,1947,0
8402,MDV,1948,0
8403,MDV,1949,0
8404,MDV,1950,0
8405,MDV,1951,0
8406,MDV,1952,0
8407,MDV,1953,0
8408,MDV,1954,0
8409,MDV,1955,0
8410,MDV,1956,0
8411,MDV,1957,0
8412,MDV,1958,0
8413,MDV,1959,0
8414,MDV,1960,0
8415,MDV,1961,0
8416,MDV,1962,0
8417,MDV,1963,0
8418,MDV,1964,0
8419,MDV,1965,0
8420,MDV,1966,1
8421,MDV,1967,1
8422,MDV,1968,1
8423,MDV,1969,1
8424,MDV,1970,1
8425,MDV,1971,1
8426,MDV,1972,1
8427,MDV,1973,1
8428,MDV,1974,1
8429,MDV,1975,1
8430,MDV,1976,1
8431,MDV,1977,1
8432,MDV,1978,1
8433,MDV,1979,1
8434,MDV,1980,1
8435,MDV,1981,1
8436,MDV,1982,1
8437,MDV,1983,1
8438,MDV,1984,1
8439,MDV,1985,1
8440,MDV,1986,1
8441,MDV,1987,1
8442,MDV,1988,1
8443,MDV,1989,1
8444,MDV,1990,1
8445,MDV,1991,1
8446,MDV,1992,1
8447,MDV,1993,1
8448,MDV,1994,1
8449,MDV,1995,1
8450,MDV,1996,1
8451,MDV,1997,1
8452,MDV,1998,1
8453,MDV,1999,1
8454,MDV,2000,1
8455,MDV,2001,1
8456,MDV,2002,1
8457,MDV,2003,1
8458,MDV,2004,1
8459,MDV,2005,1
8460,MDV,2006,1
8461,MDV,2007,1
8462,MDV,2008,1
8463,MDV,2009,1
8464,MDV,2010,1
8465,MDV,2011,1
8466,MDV,2012,1
8467,MDV,2013,1
8468,MDV,2014,1
8469,MDV,2015,1
8470,MDV,2016,1
8471,MDV,2017,1
8472,MDV,2018,1
8473,MDV,2019,1
8474,MDV,2020,1
8475,MEX,1946,1
8476,MEX,1947,1
8477,MEX,1948,1
8478,MEX,1949,1
8479,MEX,1950,1
8480,MEX,1951,1
8481,MEX,1952,1
8482,MEX,1953,1
8483,MEX,1954,1
8484,MEX,1955,1
8485,MEX,1956,1
8486,MEX,1957,1
8487,MEX,1958,1
8488,MEX,1959,1
8489,MEX,1960,1
8490,MEX,1961,1
8491,MEX,1962,1
8492,MEX,1963,1
8493,MEX,1964,1
8494,MEX,1965,1
8495,MEX,1966,1
8496,MEX,1967,1
8497,MEX,1968,1
8498,MEX,1969,1
8499,MEX,1970,1
8500,MEX,1971,1
8501,MEX,1972,1
8502,MEX,1973,1
8503,MEX,1974,1
8504,MEX,1975,1
8505,MEX,1976,1
8506,MEX,1977,1
8507,MEX,1978,1
8508,MEX,1979,1
8509,MEX,1980,1
8510,MEX,1981,1
8511,MEX,1982,1
8512,MEX,1983,1
8513,MEX,1984,1
8514,MEX,1985,1
8515,MEX,1986,1
8516,MEX,1987,1
8517,MEX,1988,1
8518,MEX,1989,1
8519,MEX,1990,1
8520,MEX,1991,1
8521,MEX,1992,1
8522,MEX,1993,1
8523,MEX,1994,1
8524,MEX,1995,1
8525,MEX,1996,1
8526,MEX,1997,1
8527,MEX,1998,1
8528,MEX,1999,1
8529,MEX,2000,1
8530,MEX,2001,1
8531,MEX,2002,1
8532,MEX,2003,1
8533,MEX,2004,1
8534,MEX,2005,1
8535,MEX,2006,1
8536,MEX,2007,1
8537,MEX,2008,1
8538,MEX,2009,1
8539,MEX,2010,1
8540,MEX,2011,1
8541,MEX,2012,1
8542,MEX,2013,1
8543,MEX,2014,1
8544,MEX,2015,1
8545,MEX,2016,1
8546,MEX,2017,1
8547,MEX,2018,1
8548,MEX,2019,1
8549,MEX,2020,1
8550,MHL,1946,0
8551,MHL,1947,0
8552,MHL,1948,0
8553,MHL,1949,0
8554,MHL,1950,0
8555,MHL,1951,0
8556,MHL,1952,0
8557,MHL,1953,0
8558,MHL,1954,0
8559,MHL,1955,0
8560,MHL,1956,0
8561,MHL,1957,0
8562,MHL,1958,0
8563,MHL,1959,0
8564,MHL,1960,0
8565,MHL,1961,0
8566,MHL,1962,0
8567,MHL,1963,0
8568,MHL,1964,0
8569,MHL,1965,0
8570,MHL,1966,0
8571,MHL,1967,0
8572,MHL,1968,0
8573,MHL,1969,0
8574,MHL,1970,0
8575,MHL,1971,0
8576,MHL,1972,0
8577,MHL,1973,0
8578,MHL,1974,0
8579,MHL,1975,0
8580,MHL,1976,0
8581,MHL,1977,0
8582,MHL,1978,0
8583,MHL,1979,0
8584,MHL,1980,0
8585,MHL,1981,0
8586,MHL,1982,0
8587,MHL,1983,0
8588,MHL,1984,0
8589,MHL,1985,0
8590,MHL,1986,0
8591,MHL,1987,1
8592,MHL,1988,1
8593,MHL,1989,1
8594,MHL,1990,1
8595,MHL,1991,1
8596,MHL,1992,1
8597,MHL,1993,1
8598,MHL,1994,1
8599,MHL,1995,1
8600,MHL,1996,1
8601,MHL,1997,1
8602,MHL,1998,1
8603,MHL,1999,1
8604,MHL,2000,1
8605,MHL,2001,1
8606,MHL,2002,1
8607,MHL,2003,1
8608,MHL,2004,1
8609,MHL,2005,1
8610,MHL,2006,1
8611,MHL,2007,1
8612,MHL,2008,1
8613,MHL,2009,1
8614,MHL,2010,1
8615,MHL,2011,1
8616,MHL,2012,1
8617,MHL,2013,1
8618,MHL,2014,1
8619,MHL,2015,1
8620,MHL,2016,1
8621,MHL,2017,1
8622,MHL,2018,1
8623,MHL,2019,1
8624,MHL,2020,1
8625,MKD,1946,0
8626,MKD,1947,0
8627,MKD,1948,0
8628,MKD,1949,0
8629,MKD,1950,0
8630,MKD,1951,0
8631,MKD,1952,0
8632,MKD,1953,0
8633,MKD,1954,0
8634,MKD,1955,0
8635,MKD,1956,0
8636,MKD,1957,0
8637,MKD,1958,0
8638,MKD,1959,0
8639,MKD,1960,0
8640,MKD,1961,0
8641,MKD,1962,0
8642,MKD,1963,0
8643,MKD,1964,0
8644,MKD,1965,0
8645,MKD,1966,0
8646,MKD,1967,0
8647,MKD,1968,0
8648,MKD,1969,0
8649,MKD,1970,0
8650,MKD,1971,0
8651,MKD,1972,0
8652,MKD,1973,0
8653,MKD,1974,0
8654,MKD,1975,0
8655,MKD,1976,0
8656,MKD,1977,0
8657,MKD,1978,0
8658,MKD,1979,0
8659,MKD,1980,0
8660,MKD,1981,0
8661,MKD,1982,0
8662,MKD,1983,0
8663,MKD,1984,0
8664,MKD,1985,0
8665,MKD,1986,0
8666,MKD,1987,0
8667,MKD,1988,0
8668,MKD,1989,0
8669,MKD,1990,0
8670,MKD,1991,0
8671,MKD,1992,0
8672,MKD,1993,1
8673,MKD,1994,1
8674,MKD,1995,1
8675,MKD,1996,1
8676,MKD,1997,1
8677,MKD,1998,1
8678,MKD,1999,1
8679,MKD,2000,1
8680,MKD,2001,1
8681,MKD,2002,1
8682,MKD,2003,1
8683,MKD,2004,1
8684,MKD,2005,1
8685,MKD,2006,1
8686,MKD,2007,1
8687,MKD,2008,1
8688,MKD,2009,1
8689,MKD,2010,1
8690,MKD,2011,1
8691,MKD,2012,1
8692,MKD,2013,1
8693,MKD,2014,1
8694,MKD,2015,1
8695,MKD,2016,1
8696,MKD,2017,1
8697,MKD,2018,1
8698,MKD,2019,1
8699,MKD,2020,1
8700,MLI,1946,0
8701,MLI,1947,0
8702,MLI,1948,0
8703,MLI,1949,0
8704,MLI,1950,0
8705,MLI,1951,0
8706,MLI,1952,0
8707,MLI,1953,0
8708,MLI,1954,0
8709,MLI,1955,0
8710,MLI,1956,0
8711,MLI,1957,0
8712,MLI,1958,0
8713,MLI,1959,0
8714,MLI,1960,0
8715,MLI,1961,1
8716,MLI,1962,1
8717,MLI,1963,1
8718,MLI,1964,1
8719,MLI,1965,1
8720,MLI,1966,1
8721,MLI,1967,1
8722,MLI,1968,1
8723,MLI,1969,1
8724,MLI,1970,1
8725,MLI,1971,1
8726,MLI,1972,1
8727,MLI,1973,1
8728,MLI,1974,1
8729,MLI,1975,1
8730,MLI,1976,1
8731,MLI,1977,1
8732,MLI,1978,1
8733,MLI,1979,1
8734,MLI,1980,1
8735,MLI,1981,1
8736,MLI,1982,1
8737,MLI,1983,1
8738,MLI,1984,1
8739,MLI,1985,1
8740,MLI,1986,1
8741,MLI,1987,1
8742,MLI,1988,1
8743,MLI,1989,1
8744,MLI,1990,1
8745,MLI,1991,1
8746,MLI,1992,1
8747,MLI,1993,1
8748,MLI,1994,1
8749,MLI,1995,1
8750,MLI,1996,1
8751,MLI,1997,1
8752,MLI,1998,1
8753,MLI,1999,1
8754,MLI,2000,1
8755,MLI,2001,1
8756,MLI,2002,1
8757,MLI,2003,1
8758,MLI,2004,1
8759,MLI,2005,1
8760,MLI,2006,1
8761,MLI,2007,1
8762,MLI,2008,1
8763,MLI,2009,1
8764,MLI,2010,1
8765,MLI,2011,1
8766,MLI,2012,1
8767,MLI,2013,1
8768,MLI,2014,1
8769,MLI,2015,1
8770,MLI,2016,1
8771,MLI,2017,1
8772,MLI,2018,1
8773,MLI,2019,1
8774,MLI,2020,1
8775,MLT,1946,0
8776,MLT,1947,0
8777,MLT,1948,0
8778,MLT,1949,0
8779,MLT,1950,0
8780,MLT,1951,0
8781,MLT,1952,0
8782,MLT,1953,0
8783,MLT,1954,0
8784,MLT,1955,0
8785,MLT,1956,0
8786,MLT,1957,0
8787,MLT,1958,0
8788,MLT,1959,0
8789,MLT,1960,0
8790,MLT,1961,0
8791,MLT,1962,0
8792,MLT,1963,0
8793,MLT,1964,0
8794,MLT,1965,1
8795,MLT,1966,1
8796,MLT,1967,1
8797,MLT,1968,1
8798,MLT,1969,1
8799,MLT,1970,1
8800,MLT,1971,1
8801,MLT,1972,1
8802,MLT,1973,1
8803,MLT,1974,1
8804,MLT,1975,1
8805,MLT,1976,1
8806,MLT,1977,1
